FECHA,CLASE,total_accidentes,MES,FESTIVO,MADRE,NAVIDAD,BRUJITOS,SEMSANTA,ESCOLAR,DIA_NOMBRE,SEMANA,PERIODO
2019-07-17,ATROPELLO,7,07,No,No,No,No,No,No,MIERCOLES,29,2019
2019-07-17,CAIDA OCUPANTE,18,07,No,No,No,No,No,No,MIERCOLES,29,2019
2019-07-17,CHOQUE,90,07,No,No,No,No,No,No,MIERCOLES,29,2019
2019-07-17,OTRO,8,07,No,No,No,No,No,No,MIERCOLES,29,2019
2019-07-17,VOLCAMIENTO,1,07,No,No,No,No,No,No,MIERCOLES,29,2019
2019-07-18,ATROPELLO,10,07,No,No,No,No,No,No,JUEVES,29,2019
2019-07-18,CAIDA OCUPANTE,12,07,No,No,No,No,No,No,JUEVES,29,2019
2019-07-18,CHOQUE,81,07,No,No,No,No,No,No,JUEVES,29,2019
2019-07-18,OTRO,8,07,No,No,No,No,No,No,JUEVES,29,2019
2019-07-18,VOLCAMIENTO,5,07,No,No,No,No,No,No,JUEVES,29,2019
2019-07-19,ATROPELLO,10,07,No,No,No,No,No,No,VIERNES,29,2019
2019-07-19,CAIDA OCUPANTE,10,07,No,No,No,No,No,No,VIERNES,29,2019
2019-07-19,CHOQUE,105,07,No,No,No,No,No,No,VIERNES,29,2019
2019-07-19,OTRO,16,07,No,No,No,No,No,No,VIERNES,29,2019
2019-07-19,VOLCAMIENTO,3,07,No,No,No,No,No,No,VIERNES,29,2019
2019-07-20,ATROPELLO,7,07,Si,No,No,No,No,No,SABADO,29,2019
2019-07-20,CAIDA OCUPANTE,9,07,Si,No,No,No,No,No,SABADO,29,2019
2019-07-20,CHOQUE,48,07,Si,No,No,No,No,No,SABADO,29,2019
2019-07-20,OTRO,6,07,Si,No,No,No,No,No,SABADO,29,2019
2019-07-20,VOLCAMIENTO,7,07,Si,No,No,No,No,No,SABADO,29,2019
2019-07-21,ATROPELLO,12,07,No,No,No,No,No,No,DOMINGO,29,2019
2019-07-21,CAIDA OCUPANTE,10,07,No,No,No,No,No,No,DOMINGO,29,2019
2019-07-21,CHOQUE,78,07,No,No,No,No,No,No,DOMINGO,29,2019
2019-07-21,OTRO,21,07,No,No,No,No,No,No,DOMINGO,29,2019
2019-07-21,VOLCAMIENTO,6,07,No,No,No,No,No,No,DOMINGO,29,2019
2019-07-22,ATROPELLO,4,07,No,No,No,No,No,No,LUNES,29,2019
2019-07-22,CAIDA OCUPANTE,6,07,No,No,No,No,No,No,LUNES,29,2019
2019-07-22,CHOQUE,40,07,No,No,No,No,No,No,LUNES,29,2019
2019-07-22,OTRO,8,07,No,No,No,No,No,No,LUNES,29,2019
2019-07-22,VOLCAMIENTO,4,07,No,No,No,No,No,No,LUNES,29,2019
2019-07-23,ATROPELLO,11,07,No,No,No,No,No,No,MARTES,30,2019
2019-07-23,CAIDA OCUPANTE,11,07,No,No,No,No,No,No,MARTES,30,2019
2019-07-23,CHOQUE,102,07,No,No,No,No,No,No,MARTES,30,2019
2019-07-23,OTRO,13,07,No,No,No,No,No,No,MARTES,30,2019
2019-07-23,VOLCAMIENTO,4,07,No,No,No,No,No,No,MARTES,30,2019
2019-07-24,ATROPELLO,12,07,No,No,No,No,No,No,MIERCOLES,30,2019
2019-07-24,CAIDA OCUPANTE,15,07,No,No,No,No,No,No,MIERCOLES,30,2019
2019-07-24,CHOQUE,76,07,No,No,No,No,No,No,MIERCOLES,30,2019
2019-07-24,OTRO,15,07,No,No,No,No,No,No,MIERCOLES,30,2019
2019-07-24,VOLCAMIENTO,6,07,No,No,No,No,No,No,MIERCOLES,30,2019
2019-07-25,ATROPELLO,7,07,No,No,No,No,No,No,JUEVES,30,2019
2019-07-25,CAIDA OCUPANTE,13,07,No,No,No,No,No,No,JUEVES,30,2019
2019-07-25,CHOQUE,72,07,No,No,No,No,No,No,JUEVES,30,2019
2019-07-25,OTRO,5,07,No,No,No,No,No,No,JUEVES,30,2019
2019-07-25,VOLCAMIENTO,2,07,No,No,No,No,No,No,JUEVES,30,2019
2019-07-26,ATROPELLO,9,07,No,No,No,No,No,No,VIERNES,30,2019
2019-07-26,CAIDA OCUPANTE,20,07,No,No,No,No,No,No,VIERNES,30,2019
2019-07-26,CHOQUE,84,07,No,No,No,No,No,No,VIERNES,30,2019
2019-07-26,OTRO,18,07,No,No,No,No,No,No,VIERNES,30,2019
2019-07-26,VOLCAMIENTO,5,07,No,No,No,No,No,No,VIERNES,30,2019
2019-07-27,ATROPELLO,12,07,No,No,No,No,No,No,SABADO,30,2019
2019-07-27,CAIDA OCUPANTE,17,07,No,No,No,No,No,No,SABADO,30,2019
2019-07-27,CHOQUE,86,07,No,No,No,No,No,No,SABADO,30,2019
2019-07-27,OTRO,13,07,No,No,No,No,No,No,SABADO,30,2019
2019-07-27,VOLCAMIENTO,5,07,No,No,No,No,No,No,SABADO,30,2019
2019-07-28,ATROPELLO,9,07,No,No,No,No,No,No,DOMINGO,30,2019
2019-07-28,CAIDA OCUPANTE,14,07,No,No,No,No,No,No,DOMINGO,30,2019
2019-07-28,CHOQUE,77,07,No,No,No,No,No,No,DOMINGO,30,2019
2019-07-28,OTRO,6,07,No,No,No,No,No,No,DOMINGO,30,2019
2019-07-28,VOLCAMIENTO,4,07,No,No,No,No,No,No,DOMINGO,30,2019
2019-07-29,ATROPELLO,7,07,No,No,No,No,No,No,LUNES,30,2019
2019-07-29,CAIDA OCUPANTE,9,07,No,No,No,No,No,No,LUNES,30,2019
2019-07-29,CHOQUE,40,07,No,No,No,No,No,No,LUNES,30,2019
2019-07-29,OTRO,11,07,No,No,No,No,No,No,LUNES,30,2019
2019-07-29,VOLCAMIENTO,3,07,No,No,No,No,No,No,LUNES,30,2019
2019-07-30,ATROPELLO,10,07,No,No,No,No,No,No,MARTES,31,2019
2019-07-30,CAIDA OCUPANTE,13,07,No,No,No,No,No,No,MARTES,31,2019
2019-07-30,CHOQUE,94,07,No,No,No,No,No,No,MARTES,31,2019
2019-07-30,OTRO,16,07,No,No,No,No,No,No,MARTES,31,2019
2019-07-30,VOLCAMIENTO,4,07,No,No,No,No,No,No,MARTES,31,2019
2019-07-31,ATROPELLO,11,07,No,No,No,No,No,No,MIERCOLES,31,2019
2019-07-31,CAIDA OCUPANTE,15,07,No,No,No,No,No,No,MIERCOLES,31,2019
2019-07-31,CHOQUE,62,07,No,No,No,No,No,No,MIERCOLES,31,2019
2019-07-31,OTRO,12,07,No,No,No,No,No,No,MIERCOLES,31,2019
2019-07-31,VOLCAMIENTO,5,07,No,No,No,No,No,No,MIERCOLES,31,2019
2019-08-01,ATROPELLO,13,08,No,No,No,No,No,No,JUEVES,31,2019
2019-08-01,CAIDA OCUPANTE,14,08,No,No,No,No,No,No,JUEVES,31,2019
2019-08-01,CHOQUE,80,08,No,No,No,No,No,No,JUEVES,31,2019
2019-08-01,OTRO,10,08,No,No,No,No,No,No,JUEVES,31,2019
2019-08-01,VOLCAMIENTO,5,08,No,No,No,No,No,No,JUEVES,31,2019
2019-08-02,ATROPELLO,11,08,No,No,No,No,No,No,VIERNES,31,2019
2019-08-02,CAIDA OCUPANTE,10,08,No,No,No,No,No,No,VIERNES,31,2019
2019-08-02,CHOQUE,78,08,No,No,No,No,No,No,VIERNES,31,2019
2019-08-02,OTRO,9,08,No,No,No,No,No,No,VIERNES,31,2019
2019-08-02,VOLCAMIENTO,6,08,No,No,No,No,No,No,VIERNES,31,2019
2019-08-03,ATROPELLO,8,08,No,No,No,No,No,No,SABADO,31,2019
2019-08-03,CAIDA OCUPANTE,15,08,No,No,No,No,No,No,SABADO,31,2019
2019-08-03,CHOQUE,109,08,No,No,No,No,No,No,SABADO,31,2019
2019-08-03,OTRO,11,08,No,No,No,No,No,No,SABADO,31,2019
2019-08-03,VOLCAMIENTO,1,08,No,No,No,No,No,No,SABADO,31,2019
2019-08-04,ATROPELLO,21,08,No,No,No,No,No,No,DOMINGO,31,2019
2019-08-04,CAIDA OCUPANTE,6,08,No,No,No,No,No,No,DOMINGO,31,2019
2019-08-04,CHOQUE,101,08,No,No,No,No,No,No,DOMINGO,31,2019
2019-08-04,OTRO,9,08,No,No,No,No,No,No,DOMINGO,31,2019
2019-08-04,VOLCAMIENTO,2,08,No,No,No,No,No,No,DOMINGO,31,2019
2019-08-05,ATROPELLO,9,08,No,No,No,No,No,No,LUNES,31,2019
2019-08-05,CAIDA OCUPANTE,5,08,No,No,No,No,No,No,LUNES,31,2019
2019-08-05,CHOQUE,43,08,No,No,No,No,No,No,LUNES,31,2019
2019-08-05,OTRO,5,08,No,No,No,No,No,No,LUNES,31,2019
2019-08-05,VOLCAMIENTO,3,08,No,No,No,No,No,No,LUNES,31,2019
2019-08-06,ATROPELLO,11,08,No,No,No,No,No,No,MARTES,32,2019
2019-08-06,CAIDA OCUPANTE,14,08,No,No,No,No,No,No,MARTES,32,2019
2019-08-06,CHOQUE,82,08,No,No,No,No,No,No,MARTES,32,2019
2019-08-06,OTRO,5,08,No,No,No,No,No,No,MARTES,32,2019
2019-08-06,VOLCAMIENTO,3,08,No,No,No,No,No,No,MARTES,32,2019
2019-08-07,ATROPELLO,6,08,Si,No,No,No,No,No,MIERCOLES,32,2019
2019-08-07,CAIDA OCUPANTE,7,08,Si,No,No,No,No,No,MIERCOLES,32,2019
2019-08-07,CHOQUE,45,08,Si,No,No,No,No,No,MIERCOLES,32,2019
2019-08-07,OTRO,10,08,Si,No,No,No,No,No,MIERCOLES,32,2019
2019-08-07,VOLCAMIENTO,4,08,Si,No,No,No,No,No,MIERCOLES,32,2019
2019-08-08,ATROPELLO,11,08,No,No,No,No,No,No,JUEVES,32,2019
2019-08-08,CAIDA OCUPANTE,6,08,No,No,No,No,No,No,JUEVES,32,2019
2019-08-08,CHOQUE,100,08,No,No,No,No,No,No,JUEVES,32,2019
2019-08-08,OTRO,13,08,No,No,No,No,No,No,JUEVES,32,2019
2019-08-08,VOLCAMIENTO,1,08,No,No,No,No,No,No,JUEVES,32,2019
2019-08-09,ATROPELLO,9,08,No,No,No,No,No,No,VIERNES,32,2019
2019-08-09,CAIDA OCUPANTE,3,08,No,No,No,No,No,No,VIERNES,32,2019
2019-08-09,CHOQUE,85,08,No,No,No,No,No,No,VIERNES,32,2019
2019-08-09,OTRO,13,08,No,No,No,No,No,No,VIERNES,32,2019
2019-08-09,VOLCAMIENTO,2,08,No,No,No,No,No,No,VIERNES,32,2019
2019-08-10,ATROPELLO,12,08,No,No,No,No,No,No,SABADO,32,2019
2019-08-10,CAIDA OCUPANTE,13,08,No,No,No,No,No,No,SABADO,32,2019
2019-08-10,CHOQUE,100,08,No,No,No,No,No,No,SABADO,32,2019
2019-08-10,OTRO,10,08,No,No,No,No,No,No,SABADO,32,2019
2019-08-10,VOLCAMIENTO,2,08,No,No,No,No,No,No,SABADO,32,2019
2019-08-11,ATROPELLO,13,08,No,No,No,No,No,No,DOMINGO,32,2019
2019-08-11,CAIDA OCUPANTE,17,08,No,No,No,No,No,No,DOMINGO,32,2019
2019-08-11,CHOQUE,99,08,No,No,No,No,No,No,DOMINGO,32,2019
2019-08-11,OTRO,9,08,No,No,No,No,No,No,DOMINGO,32,2019
2019-08-11,VOLCAMIENTO,2,08,No,No,No,No,No,No,DOMINGO,32,2019
2019-08-12,ATROPELLO,8,08,No,No,No,No,No,No,LUNES,32,2019
2019-08-12,CAIDA OCUPANTE,5,08,No,No,No,No,No,No,LUNES,32,2019
2019-08-12,CHOQUE,52,08,No,No,No,No,No,No,LUNES,32,2019
2019-08-12,OTRO,10,08,No,No,No,No,No,No,LUNES,32,2019
2019-08-12,VOLCAMIENTO,1,08,No,No,No,No,No,No,LUNES,32,2019
2019-08-13,ATROPELLO,11,08,No,No,No,No,No,No,MARTES,33,2019
2019-08-13,CAIDA OCUPANTE,12,08,No,No,No,No,No,No,MARTES,33,2019
2019-08-13,CHOQUE,91,08,No,No,No,No,No,No,MARTES,33,2019
2019-08-13,OTRO,13,08,No,No,No,No,No,No,MARTES,33,2019
2019-08-13,VOLCAMIENTO,1,08,No,No,No,No,No,No,MARTES,33,2019
2019-08-14,ATROPELLO,4,08,No,No,No,No,No,No,MIERCOLES,33,2019
2019-08-14,CAIDA OCUPANTE,12,08,No,No,No,No,No,No,MIERCOLES,33,2019
2019-08-14,CHOQUE,93,08,No,No,No,No,No,No,MIERCOLES,33,2019
2019-08-14,OTRO,18,08,No,No,No,No,No,No,MIERCOLES,33,2019
2019-08-14,VOLCAMIENTO,3,08,No,No,No,No,No,No,MIERCOLES,33,2019
2019-08-15,ATROPELLO,14,08,No,No,No,No,No,No,JUEVES,33,2019
2019-08-15,CAIDA OCUPANTE,11,08,No,No,No,No,No,No,JUEVES,33,2019
2019-08-15,CHOQUE,100,08,No,No,No,No,No,No,JUEVES,33,2019
2019-08-15,OTRO,11,08,No,No,No,No,No,No,JUEVES,33,2019
2019-08-15,VOLCAMIENTO,7,08,No,No,No,No,No,No,JUEVES,33,2019
2019-08-16,ATROPELLO,8,08,No,No,No,No,No,No,VIERNES,33,2019
2019-08-16,CAIDA OCUPANTE,14,08,No,No,No,No,No,No,VIERNES,33,2019
2019-08-16,CHOQUE,96,08,No,No,No,No,No,No,VIERNES,33,2019
2019-08-16,OTRO,11,08,No,No,No,No,No,No,VIERNES,33,2019
2019-08-16,VOLCAMIENTO,2,08,No,No,No,No,No,No,VIERNES,33,2019
2019-08-17,ATROPELLO,11,08,No,No,No,No,No,No,SABADO,33,2019
2019-08-17,CAIDA OCUPANTE,19,08,No,No,No,No,No,No,SABADO,33,2019
2019-08-17,CHOQUE,89,08,No,No,No,No,No,No,SABADO,33,2019
2019-08-17,OTRO,5,08,No,No,No,No,No,No,SABADO,33,2019
2019-08-18,ATROPELLO,12,08,No,No,No,No,No,No,DOMINGO,33,2019
2019-08-18,CAIDA OCUPANTE,16,08,No,No,No,No,No,No,DOMINGO,33,2019
2019-08-18,CHOQUE,85,08,No,No,No,No,No,No,DOMINGO,33,2019
2019-08-18,OTRO,10,08,No,No,No,No,No,No,DOMINGO,33,2019
2019-08-18,VOLCAMIENTO,1,08,No,No,No,No,No,No,DOMINGO,33,2019
2019-08-19,ATROPELLO,4,08,No,No,No,No,No,No,LUNES,33,2019
2019-08-19,CAIDA OCUPANTE,11,08,No,No,No,No,No,No,LUNES,33,2019
2019-08-19,CHOQUE,40,08,No,No,No,No,No,No,LUNES,33,2019
2019-08-19,OTRO,4,08,No,No,No,No,No,No,LUNES,33,2019
2019-08-19,VOLCAMIENTO,1,08,No,No,No,No,No,No,LUNES,33,2019
2019-08-20,ATROPELLO,4,08,No,No,No,No,No,No,MARTES,34,2019
2019-08-20,CAIDA OCUPANTE,12,08,No,No,No,No,No,No,MARTES,34,2019
2019-08-20,CHOQUE,46,08,No,No,No,No,No,No,MARTES,34,2019
2019-08-20,OTRO,9,08,No,No,No,No,No,No,MARTES,34,2019
2019-08-20,VOLCAMIENTO,1,08,No,No,No,No,No,No,MARTES,34,2019
2019-08-21,ATROPELLO,9,08,No,No,No,No,No,No,MIERCOLES,34,2019
2019-08-21,CAIDA OCUPANTE,12,08,No,No,No,No,No,No,MIERCOLES,34,2019
2019-08-21,CHOQUE,102,08,No,No,No,No,No,No,MIERCOLES,34,2019
2019-08-21,OTRO,11,08,No,No,No,No,No,No,MIERCOLES,34,2019
2019-08-22,ATROPELLO,6,08,No,No,No,No,No,No,JUEVES,34,2019
2019-08-22,CAIDA OCUPANTE,8,08,No,No,No,No,No,No,JUEVES,34,2019
2019-08-22,CHOQUE,85,08,No,No,No,No,No,No,JUEVES,34,2019
2019-08-22,OTRO,7,08,No,No,No,No,No,No,JUEVES,34,2019
2019-08-23,ATROPELLO,12,08,No,No,No,No,No,No,VIERNES,34,2019
2019-08-23,CAIDA OCUPANTE,6,08,No,No,No,No,No,No,VIERNES,34,2019
2019-08-23,CHOQUE,79,08,No,No,No,No,No,No,VIERNES,34,2019
2019-08-23,OTRO,11,08,No,No,No,No,No,No,VIERNES,34,2019
2019-08-23,VOLCAMIENTO,5,08,No,No,No,No,No,No,VIERNES,34,2019
2019-08-24,ATROPELLO,10,08,No,No,No,No,No,No,SABADO,34,2019
2019-08-24,CAIDA OCUPANTE,22,08,No,No,No,No,No,No,SABADO,34,2019
2019-08-24,CHOQUE,107,08,No,No,No,No,No,No,SABADO,34,2019
2019-08-24,OTRO,19,08,No,No,No,No,No,No,SABADO,34,2019
2019-08-24,VOLCAMIENTO,8,08,No,No,No,No,No,No,SABADO,34,2019
2019-08-25,ATROPELLO,10,08,No,No,No,No,No,No,DOMINGO,34,2019
2019-08-25,CAIDA OCUPANTE,6,08,No,No,No,No,No,No,DOMINGO,34,2019
2019-08-25,CHOQUE,80,08,No,No,No,No,No,No,DOMINGO,34,2019
2019-08-25,OTRO,8,08,No,No,No,No,No,No,DOMINGO,34,2019
2019-08-25,VOLCAMIENTO,2,08,No,No,No,No,No,No,DOMINGO,34,2019
2019-08-26,ATROPELLO,13,08,No,No,No,No,No,No,LUNES,34,2019
2019-08-26,CAIDA OCUPANTE,5,08,No,No,No,No,No,No,LUNES,34,2019
2019-08-26,CHOQUE,44,08,No,No,No,No,No,No,LUNES,34,2019
2019-08-26,OTRO,6,08,No,No,No,No,No,No,LUNES,34,2019
2019-08-26,VOLCAMIENTO,2,08,No,No,No,No,No,No,LUNES,34,2019
2019-08-27,ATROPELLO,15,08,No,No,No,No,No,No,MARTES,35,2019
2019-08-27,CAIDA OCUPANTE,18,08,No,No,No,No,No,No,MARTES,35,2019
2019-08-27,CHOQUE,99,08,No,No,No,No,No,No,MARTES,35,2019
2019-08-27,OTRO,21,08,No,No,No,No,No,No,MARTES,35,2019
2019-08-27,VOLCAMIENTO,2,08,No,No,No,No,No,No,MARTES,35,2019
2019-08-28,ATROPELLO,8,08,No,No,No,No,No,No,MIERCOLES,35,2019
2019-08-28,CAIDA OCUPANTE,8,08,No,No,No,No,No,No,MIERCOLES,35,2019
2019-08-28,CHOQUE,74,08,No,No,No,No,No,No,MIERCOLES,35,2019
2019-08-28,OTRO,6,08,No,No,No,No,No,No,MIERCOLES,35,2019
2019-08-28,VOLCAMIENTO,1,08,No,No,No,No,No,No,MIERCOLES,35,2019
2019-08-29,ATROPELLO,8,08,No,No,No,No,No,No,JUEVES,35,2019
2019-08-29,CAIDA OCUPANTE,11,08,No,No,No,No,No,No,JUEVES,35,2019
2019-08-29,CHOQUE,93,08,No,No,No,No,No,No,JUEVES,35,2019
2019-08-29,INCENDIO,1,08,No,No,No,No,No,No,JUEVES,35,2019
2019-08-29,OTRO,14,08,No,No,No,No,No,No,JUEVES,35,2019
2019-08-29,VOLCAMIENTO,5,08,No,No,No,No,No,No,JUEVES,35,2019
2019-08-30,ATROPELLO,8,08,No,No,No,No,No,No,VIERNES,35,2019
2019-08-30,CAIDA OCUPANTE,10,08,No,No,No,No,No,No,VIERNES,35,2019
2019-08-30,CHOQUE,77,08,No,No,No,No,No,No,VIERNES,35,2019
2019-08-30,OTRO,5,08,No,No,No,No,No,No,VIERNES,35,2019
2019-08-30,VOLCAMIENTO,4,08,No,No,No,No,No,No,VIERNES,35,2019
2019-08-31,ATROPELLO,10,08,No,No,No,No,No,No,SABADO,35,2019
2019-08-31,CAIDA OCUPANTE,12,08,No,No,No,No,No,No,SABADO,35,2019
2019-08-31,CHOQUE,82,08,No,No,No,No,No,No,SABADO,35,2019
2019-08-31,INCENDIO,1,08,No,No,No,No,No,No,SABADO,35,2019
2019-08-31,OTRO,7,08,No,No,No,No,No,No,SABADO,35,2019
2019-08-31,VOLCAMIENTO,5,08,No,No,No,No,No,No,SABADO,35,2019
2019-09-01,ATROPELLO,15,09,No,No,No,No,No,No,DOMINGO,35,2019
2019-09-01,CAIDA OCUPANTE,7,09,No,No,No,No,No,No,DOMINGO,35,2019
2019-09-01,CHOQUE,76,09,No,No,No,No,No,No,DOMINGO,35,2019
2019-09-01,OTRO,10,09,No,No,No,No,No,No,DOMINGO,35,2019
2019-09-01,VOLCAMIENTO,5,09,No,No,No,No,No,No,DOMINGO,35,2019
2019-09-02,ATROPELLO,11,09,No,No,No,No,No,No,LUNES,35,2019
2019-09-02,CAIDA OCUPANTE,6,09,No,No,No,No,No,No,LUNES,35,2019
2019-09-02,CHOQUE,44,09,No,No,No,No,No,No,LUNES,35,2019
2019-09-02,OTRO,8,09,No,No,No,No,No,No,LUNES,35,2019
2019-09-02,VOLCAMIENTO,1,09,No,No,No,No,No,No,LUNES,35,2019
2019-09-03,ATROPELLO,11,09,No,No,No,No,No,No,MARTES,36,2019
2019-09-03,CAIDA OCUPANTE,8,09,No,No,No,No,No,No,MARTES,36,2019
2019-09-03,CHOQUE,80,09,No,No,No,No,No,No,MARTES,36,2019
2019-09-03,OTRO,9,09,No,No,No,No,No,No,MARTES,36,2019
2019-09-04,ATROPELLO,12,09,No,No,No,No,No,No,MIERCOLES,36,2019
2019-09-04,CAIDA OCUPANTE,16,09,No,No,No,No,No,No,MIERCOLES,36,2019
2019-09-04,CHOQUE,95,09,No,No,No,No,No,No,MIERCOLES,36,2019
2019-09-04,OTRO,18,09,No,No,No,No,No,No,MIERCOLES,36,2019
2019-09-04,VOLCAMIENTO,3,09,No,No,No,No,No,No,MIERCOLES,36,2019
2019-09-05,ATROPELLO,8,09,No,No,No,No,No,No,JUEVES,36,2019
2019-09-05,CAIDA OCUPANTE,12,09,No,No,No,No,No,No,JUEVES,36,2019
2019-09-05,CHOQUE,89,09,No,No,No,No,No,No,JUEVES,36,2019
2019-09-05,OTRO,15,09,No,No,No,No,No,No,JUEVES,36,2019
2019-09-05,VOLCAMIENTO,3,09,No,No,No,No,No,No,JUEVES,36,2019
2019-09-06,ATROPELLO,11,09,No,No,No,No,No,No,VIERNES,36,2019
2019-09-06,CAIDA OCUPANTE,13,09,No,No,No,No,No,No,VIERNES,36,2019
2019-09-06,CHOQUE,84,09,No,No,No,No,No,No,VIERNES,36,2019
2019-09-06,OTRO,5,09,No,No,No,No,No,No,VIERNES,36,2019
2019-09-06,VOLCAMIENTO,1,09,No,No,No,No,No,No,VIERNES,36,2019
2019-09-07,ATROPELLO,10,09,No,No,No,No,No,No,SABADO,36,2019
2019-09-07,CAIDA OCUPANTE,7,09,No,No,No,No,No,No,SABADO,36,2019
2019-09-07,CHOQUE,103,09,No,No,No,No,No,No,SABADO,36,2019
2019-09-07,OTRO,13,09,No,No,No,No,No,No,SABADO,36,2019
2019-09-07,VOLCAMIENTO,7,09,No,No,No,No,No,No,SABADO,36,2019
2019-09-08,ATROPELLO,13,09,No,No,No,No,No,No,DOMINGO,36,2019
2019-09-08,CAIDA OCUPANTE,12,09,No,No,No,No,No,No,DOMINGO,36,2019
2019-09-08,CHOQUE,84,09,No,No,No,No,No,No,DOMINGO,36,2019
2019-09-08,OTRO,16,09,No,No,No,No,No,No,DOMINGO,36,2019
2019-09-08,VOLCAMIENTO,4,09,No,No,No,No,No,No,DOMINGO,36,2019
2019-09-09,ATROPELLO,8,09,No,No,No,No,No,No,LUNES,36,2019
2019-09-09,CAIDA OCUPANTE,7,09,No,No,No,No,No,No,LUNES,36,2019
2019-09-09,CHOQUE,52,09,No,No,No,No,No,No,LUNES,36,2019
2019-09-09,OTRO,5,09,No,No,No,No,No,No,LUNES,36,2019
2019-09-10,ATROPELLO,4,09,No,No,No,No,No,No,MARTES,37,2019
2019-09-10,CAIDA OCUPANTE,10,09,No,No,No,No,No,No,MARTES,37,2019
2019-09-10,CHOQUE,66,09,No,No,No,No,No,No,MARTES,37,2019
2019-09-10,OTRO,8,09,No,No,No,No,No,No,MARTES,37,2019
2019-09-10,VOLCAMIENTO,5,09,No,No,No,No,No,No,MARTES,37,2019
2019-09-11,ATROPELLO,13,09,No,No,No,No,No,No,MIERCOLES,37,2019
2019-09-11,CAIDA OCUPANTE,7,09,No,No,No,No,No,No,MIERCOLES,37,2019
2019-09-11,CHOQUE,91,09,No,No,No,No,No,No,MIERCOLES,37,2019
2019-09-11,OTRO,8,09,No,No,No,No,No,No,MIERCOLES,37,2019
2019-09-11,VOLCAMIENTO,2,09,No,No,No,No,No,No,MIERCOLES,37,2019
2019-09-12,ATROPELLO,9,09,No,No,No,No,No,No,JUEVES,37,2019
2019-09-12,CAIDA OCUPANTE,15,09,No,No,No,No,No,No,JUEVES,37,2019
2019-09-12,CHOQUE,80,09,No,No,No,No,No,No,JUEVES,37,2019
2019-09-12,OTRO,13,09,No,No,No,No,No,No,JUEVES,37,2019
2019-09-12,VOLCAMIENTO,8,09,No,No,No,No,No,No,JUEVES,37,2019
2019-09-13,ATROPELLO,8,09,No,No,No,No,No,No,VIERNES,37,2019
2019-09-13,CAIDA OCUPANTE,9,09,No,No,No,No,No,No,VIERNES,37,2019
2019-09-13,CHOQUE,74,09,No,No,No,No,No,No,VIERNES,37,2019
2019-09-13,OTRO,13,09,No,No,No,No,No,No,VIERNES,37,2019
2019-09-13,VOLCAMIENTO,7,09,No,No,No,No,No,No,VIERNES,37,2019
2019-09-14,ATROPELLO,11,09,No,No,No,No,No,No,SABADO,37,2019
2019-09-14,CAIDA OCUPANTE,8,09,No,No,No,No,No,No,SABADO,37,2019
2019-09-14,CHOQUE,100,09,No,No,No,No,No,No,SABADO,37,2019
2019-09-14,OTRO,18,09,No,No,No,No,No,No,SABADO,37,2019
2019-09-14,VOLCAMIENTO,1,09,No,No,No,No,No,No,SABADO,37,2019
2019-09-15,ATROPELLO,11,09,No,No,No,No,No,No,DOMINGO,37,2019
2019-09-15,CAIDA OCUPANTE,15,09,No,No,No,No,No,No,DOMINGO,37,2019
2019-09-15,CHOQUE,91,09,No,No,No,No,No,No,DOMINGO,37,2019
2019-09-15,OTRO,8,09,No,No,No,No,No,No,DOMINGO,37,2019
2019-09-15,VOLCAMIENTO,2,09,No,No,No,No,No,No,DOMINGO,37,2019
2019-09-16,ATROPELLO,8,09,No,No,No,No,No,No,LUNES,37,2019
2019-09-16,CAIDA OCUPANTE,7,09,No,No,No,No,No,No,LUNES,37,2019
2019-09-16,CHOQUE,45,09,No,No,No,No,No,No,LUNES,37,2019
2019-09-16,OTRO,5,09,No,No,No,No,No,No,LUNES,37,2019
2019-09-16,VOLCAMIENTO,1,09,No,No,No,No,No,No,LUNES,37,2019
2019-09-17,ATROPELLO,12,09,No,No,No,No,No,No,MARTES,38,2019
2019-09-17,CAIDA OCUPANTE,13,09,No,No,No,No,No,No,MARTES,38,2019
2019-09-17,CHOQUE,104,09,No,No,No,No,No,No,MARTES,38,2019
2019-09-17,OTRO,8,09,No,No,No,No,No,No,MARTES,38,2019
2019-09-17,VOLCAMIENTO,1,09,No,No,No,No,No,No,MARTES,38,2019
2019-09-18,ATROPELLO,13,09,No,No,No,No,No,No,MIERCOLES,38,2019
2019-09-18,CAIDA OCUPANTE,5,09,No,No,No,No,No,No,MIERCOLES,38,2019
2019-09-18,CHOQUE,88,09,No,No,No,No,No,No,MIERCOLES,38,2019
2019-09-18,OTRO,12,09,No,No,No,No,No,No,MIERCOLES,38,2019
2019-09-18,VOLCAMIENTO,6,09,No,No,No,No,No,No,MIERCOLES,38,2019
2019-09-19,ATROPELLO,22,09,No,No,No,No,No,No,JUEVES,38,2019
2019-09-19,CAIDA OCUPANTE,10,09,No,No,No,No,No,No,JUEVES,38,2019
2019-09-19,CHOQUE,80,09,No,No,No,No,No,No,JUEVES,38,2019
2019-09-19,OTRO,4,09,No,No,No,No,No,No,JUEVES,38,2019
2019-09-19,VOLCAMIENTO,4,09,No,No,No,No,No,No,JUEVES,38,2019
2019-09-20,ATROPELLO,6,09,No,No,No,No,No,No,VIERNES,38,2019
2019-09-20,CAIDA OCUPANTE,7,09,No,No,No,No,No,No,VIERNES,38,2019
